"X.chrom","start","end","name","n_frags","strand","n_weight","n_spanned","n_uniq","uniq_bridges","best_qual_left","best_qual_right","tissues","tiss_counts","edits","anchor_overlap","breakpoints","signal","strandmatch","category","flags","flag_counts","index","count"
"chr1",192997004,192998787,"unknown_circ_025875",1,"-",1,1,1,1,40,70,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__192997005__192998787",1
"chr1",52534245,232999642,"unknown_circ_023645",1,"+",1,1,1,1,142,2,"unknown",1,0,0,1,"GTAG","N/A","HUGE","N/A","0","1__52534246__232999642",1
"chr14",97312431,97327072,"unknown_circ_002652",5,"+",6,6,5,6,96,134,"unknown",6,0,0,1,"GTAG","N/A","","N/A","0","14__97312432__97327072",5
"chr7",156521337,156526951,"unknown_circ_019490",1,"-",1,1,1,1,104,24,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","7__156521338__156526951",1
"chr16",11857333,11859541,"unknown_circ_019901",1,"-",1,1,1,1,86,42,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","16__11857334__11859541",1
"chr5",9224785,9238002,"unknown_circ_001161",2,"-",3,3,3,3,110,40,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","5__9224786__9238002",2
"chr7",65429309,65441189,"unknown_circ_021147",2,"-",2,2,2,2,28,60,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","7__65429310__65441189",2
"chr3",133926315,133930451,"unknown_circ_026360",2,"-",1.5,2,2,1.5,72,52,"unknown",1.5,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","3__133926316__133930451",2
"chr14",62187099,62194373,"unknown_circ_018765",1,"+",1,1,1,1,108,24,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","14__62187100__62194373",1
"chr12",110974728,110983883,"unknown_circ_018010",2,"-",2,2,2,2,58,96,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","12__110974729__110983883",2
"chr4",170428187,170429482,"unknown_circ_006406",3,"-",3,3,3,3,126,116,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","4__170428188__170429482",3
"chr7",156956503,156967728,"unknown_circ_016073",1,"+",1,1,1,1,64,32,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","7__156956504__156967728",1
"chr7",144217089,144320354,"unknown_circ_020780",1,"-",1,1,1,1,86,18,"unknown",1,1,0,1,"GTAG","N/A","HUGE,WARN_EXT_1MM","N/A","0","7__144217090__144320354",1
"chr15",92478866,92479874,"unknown_circ_004070",3,"+",2.5,3,3,2.5,94,50,"unknown",2.5,0,0,1,"GTAG","N/A","","BROKEN_SEGMENTS,SUPPORT_INSIDE_SPLICE_JUNCTION","1,1","15__92478867__92479874",3
"chr6",155095122,155116273,"unknown_circ_006635",6,"+",7,7,6,7,88,116,"unknown",7,0,0,1,"GTAG","N/A","","N/A","0","6__155095123__155116273",6
"chr12",102650992,102709268,"unknown_circ_003845",3,"+",3,3,3,3,84,16,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","12__102650993__102709268",3
"chr12",42604156,42604477,"unknown_circ_023040",1,"-",1,1,1,1,100,32,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","12__42604157__42604477",1
"chr17",18768781,18832270,"unknown_circ_004323",2,"+",2,2,2,2,56,114,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","17__18768782__18832270",2
"chr1",180957374,180962561,"unknown_circ_006880",1,"-",1,1,1,1,60,68,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__180957375__180962561",1
"chr9",140622950,140638517,"unknown_circ_003914",1,"+",0.5,1,1,0.5,32,48,"unknown",0.5,1,0,1,"GTAG","N/A","WARN_EXT_1MM","SUPPORT_INSIDE_SPLICE_JUNCTION","1","9__140622951__140638517",1
"chr7",55527825,55527858,"unknown_circ_013412",1,"+",1,1,1,1,50,60,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","7__55527826__55527858",1
"chr1",15973331,15976318,"unknown_circ_024922",1,"+",1,1,1,1,44,84,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__15973332__15976318",1
"chr6",111208707,111214865,"unknown_circ_001834",1,"+",1,1,1,1,38,30,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","6__111208708__111214865",1
"chr18",43479368,43484082,"unknown_circ_005377",1,"-",1,1,1,1,54,78,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","18__43479369__43484082",1
"chr12",133310970,133331719,"unknown_circ_024093",1,"-",1,1,1,1,50,86,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","12__133310971__133331719",1
"chr10",126311092,126311243,"unknown_circ_007571",1,"+",1,1,1,1,26,94,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","10__126311093__126311243",1
"chr7",155457868,155465609,"unknown_circ_022778",1,"+",1,1,1,1,128,2,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","7__155457869__155465609",1
"chr17",30267304,30323896,"unknown_circ_017158",1,"+",1,1,1,1,12,88,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__30267305__30323896",1
"chr17",80043530,80043747,"unknown_circ_001980",1,"-",1,1,1,1,96,42,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__80043531__80043747",1
"chr1",1693329,1696885,"unknown_circ_008436",1,"-",2,2,2,2,110,90,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","1__1693330__1696885",1
"chr17",26724920,26725003,"unknown_circ_001954",1,"+",1,1,1,1,66,74,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","17__26724921__26725003",1
"chr3",18419661,18462483,"unknown_circ_002175",2,"-",2,2,2,2,66,74,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","3__18419662__18462483",2
"chr2",109408130,109421464,"unknown_circ_022123",1,"+",1,1,1,1,70,60,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__109408131__109421464",1
"chr14",58718836,58724716,"unknown_circ_024352",2,"+",2,2,2,2,54,50,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","14__58718837__58724716",2
"chr1",29338598,29338696,"unknown_circ_002719",1,"+",1,1,1,1,94,26,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","1__29338599__29338696",1
"chr8",26196405,26197489,"unknown_circ_015578",1,"+",1,1,1,1,8,96,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__26196406__26197489",1
"chr8",141889569,141900868,"unknown_circ_000007",33,"-",37,37,18,37,114,108,"unknown",37,0,0,1,"GTAG","N/A","","N/A","0","8__141889570__141900868",33
"chr6",43414985,43421775,"unknown_circ_007960",1,"+",1,1,1,1,130,4,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","6__43414986__43421775",1
"chr9",133328217,133328440,"unknown_circ_009317",1,"+",1,1,1,1,106,18,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","9__133328218__133328440",1
"chr10",101950625,101960537,"unknown_circ_016164",1,"-",2,2,2,2,94,68,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","10__101950626__101960537",1
"chr10",104240578,104240695,"unknown_circ_014064",1,"+",1,1,1,1,36,12,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","10__104240579__104240695",1
"chr2",73761950,73800551,"unknown_circ_008274",3,"+",3,3,3,3,82,82,"unknown",3,0,0,1,"GTAG","N/A","WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS","1","2__73761951__73800551",3
"chr1",36823839,36828257,"unknown_circ_019261",1,"-",1,1,1,1,24,102,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__36823840__36828257",1
"chr12",51510097,51511530,"unknown_circ_002075",1,"-",2,2,2,2,50,122,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","12__51510098__51511530",1
"chr5",121309890,121311082,"unknown_circ_024425",2,"+",2,2,2,2,102,108,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","5__121309891__121311082",2
"chr19",53949479,53958122,"unknown_circ_022671",1,"+",1,1,1,1,62,6,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","19__53949480__53958122",1
"chr8",38775424,38801355,"unknown_circ_020954",1,"+",1,1,1,1,66,60,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__38775425__38801355",1
"chr8",95839949,95844402,"unknown_circ_006047",1,"+",1,1,1,1,78,62,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__95839950__95844402",1
"chr19",47285639,47285806,"unknown_circ_002350",3,"-",4,4,4,4,128,112,"unknown",4,0,0,1,"GTAG","N/A","WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS","1","19__47285640__47285806",3
"chr10",94388564,94390121,"unknown_circ_001603",2,"+",3,3,2,3,124,130,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","10__94388565__94390121",2
"chr1",28887728,28898412,"unknown_circ_003247",1,"+",0.5,1,1,0.5,8,36,"unknown",0.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","1__28887729__28898412",1
"chr15",59487659,59528871,"unknown_circ_028370",1,"-",1,1,1,1,10,118,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","15__59487660__59528871",1
"chr10",103281395,103298128,"unknown_circ_016766",1,"+",1,1,1,1,126,8,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","10__103281396__103298128",1
"chr8",128152988,128172398,"unknown_circ_015638",1,"-",1,1,1,1,54,80,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__128152989__128172398",1
"chr15",45007620,45008554,"unknown_circ_010129",1,"+",0.5,1,1,0.5,40,28,"unknown",0.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","15__45007621__45008554",1
"chr8",141285756,141301177,"unknown_circ_001726",1,"-",1,1,1,1,122,8,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__141285757__141301177",1
"chr12",14609494,14619524,"unknown_circ_002211",2,"+",3,3,3,3,64,92,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","12__14609495__14619524",2
"chr15",100138634,100247060,"unknown_circ_002064",2,"+",2,2,2,2,108,84,"unknown",2,0,0,1,"GTAG","N/A","HUGE","N/A","0","15__100138635__100247060",2
"chr5",137988752,137997813,"unknown_circ_002889",1,"+",0.5,1,1,0.5,82,6,"unknown",0.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","5__137988753__137997813",1
"chr14",31416295,31425448,"unknown_circ_027073",1,"-",1,1,1,1,26,94,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","14__31416296__31425448",1
"chr1",220789280,220792097,"unknown_circ_027579",1,"+",1,1,1,1,44,76,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__220789281__220792097",1
"chr6",2779496,2784637,"unknown_circ_027985",1,"+",1,1,1,1,26,96,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","6__2779497__2784637",1
"chr13",20593690,20605579,"unknown_circ_021775",1,"+",1,1,1,1,98,32,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","13__20593691__20605579",1
"chr12",122188292,122190073,"unknown_circ_019303",1,"-",1,1,1,1,78,20,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","12__122188293__122190073",1
"chr8",19379302,19459376,"unknown_circ_016062",1,"-",1,1,1,1,78,48,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__19379303__19459376",1
"chr8",99158795,99161234,"unknown_circ_009769",1,"+",1,1,1,1,12,114,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__99158796__99161234",1
"chr5",37291914,37303516,"unknown_circ_023933",1,"-",1,1,1,1,112,14,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","5__37291915__37303516",1
"chr20",18491465,18496380,"unknown_circ_026033",1,"+",1,1,1,1,52,68,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","20__18491466__18496380",1
"chr3",67735217,67736137,"unknown_circ_023049",1,"-",1,1,1,1,48,90,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","3__67735218__67736137",1
"chr16",16138306,16139870,"unknown_circ_013443",1,"+",2,2,2,2,106,100,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","16__16138307__16139870",1
"chr4",39114733,39116950,"unknown_circ_022602",1,"+",1,1,1,1,6,76,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","4__39114734__39116950",1
"chr4",129913321,129925031,"unknown_circ_002753",27,"-",28,28,20,28,110,124,"unknown",28,0,0,1,"GTAG","N/A","WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS","1","4__129913322__129925031",27
"chr10",76349039,76360251,"unknown_circ_010826",1,"+",1.5,2,2,1.5,40,98,"unknown",1.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","10__76349040__76360251",1
"chr17",57943969,57955695,"unknown_circ_021770",1,"-",1,1,1,1,8,130,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__57943970__57955695",1
"chr9",95030455,95032265,"unknown_circ_004267",7,"-",7,7,6,7,68,50,"unknown",7,0,0,1,"GTAG","N/A","","N/A","0","9__95030456__95032265",7
"chr14",31596990,31602881,"unknown_circ_013226",4,"-",4,4,4,4,106,122,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","14__31596991__31602881",4
"chr2",219328028,219330899,"unknown_circ_004852",1,"-",1,1,1,1,30,96,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__219328029__219330899",1
"chr10",79741911,79744056,"unknown_circ_006756",5,"-",5,5,4,5,84,100,"unknown",5,0,0,1,"GTAG","N/A","","N/A","0","10__79741912__79744056",5
"chr16",28157414,28167848,"unknown_circ_001049",6,"-",6,6,6,6,74,90,"unknown",6,0,0,1,"GTAG","N/A","","N/A","0","16__28157415__28167848",6
"chr3",51575513,51690186,"unknown_circ_027562",1,"+",1,1,1,1,114,20,"unknown",1,0,0,1,"GTAG","N/A","HUGE","N/A","0","3__51575514__51690186",1
"chr13",30857752,30857928,"unknown_circ_016925",2,"-",2,2,2,2,110,72,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","13__30857753__30857928",2
"chr8",29927157,29927575,"unknown_circ_003377",2,"-",3,3,2,3,66,88,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","8__29927158__29927575",2
"chr12",93870729,93881436,"unknown_circ_009809",1,"+",1,1,1,1,50,54,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","12__93870730__93881436",1
"chr1",19708312,19709838,"unknown_circ_016535",1,"-",1,1,1,1,78,6,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","1__19708313__19709838",1
"chr1",182849631,182852770,"unknown_circ_023849",1,"+",1,1,1,1,106,12,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__182849632__182852770",1
"chr17",29195350,29196664,"unknown_circ_020975",1,"+",1,1,1,1,64,32,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__29195351__29196664",1
"chr7",32746595,32746840,"unknown_circ_024596",1,"-",1,1,1,1,12,36,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","7__32746596__32746840",1
"chr1",19523634,19528309,"unknown_circ_010731",1,"-",1,1,1,1,92,42,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__19523635__19528309",1
"chr11",72552498,72560934,"unknown_circ_015333",1,"-",1,1,1,1,36,96,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__72552499__72560934",1
"chr15",77576224,77578846,"unknown_circ_010087",3,"-",3,3,3,3,86,120,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","15__77576225__77578846",3
"chr1",33497144,59097117,"unknown_circ_001195",5,"-",6,6,6,6,122,6,"unknown",6,0,0,1,"GTAG","N/A","HUGE","N/A","0","1__33497145__59097117",5
"chr16",87864383,87864468,"unknown_circ_001528",1,"+",1,1,1,1,52,148,"unknown",1,2,0,1,"GTAG","N/A","SHORT,WARN_EXT_2MM+","N/A","0","16__87864384__87864468",1
"chr16",85015475,85018600,"unknown_circ_021718",1,"-",1,1,1,1,2,136,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","16__85015476__85018600",1
"chr19",8002911,8006082,"unknown_circ_018357",1,"-",1,1,1,1,28,98,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","19__8002912__8006082",1
"chr2",135694410,135705469,"unknown_circ_004817",2,"+",2,2,2,2,80,34,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","2__135694411__135705469",2
"chr11",66395243,66395362,"unknown_circ_012274",1,"+",1,1,1,1,8,106,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","11__66395244__66395362",1
"chr17",61841375,61842207,"unknown_circ_004573",1,"-",1,1,1,1,90,38,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__61841376__61842207",1
"chr19",3660963,3667351,"unknown_circ_005644",1,"-",0.5,1,1,0.5,54,34,"unknown",0.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","19__3660964__3667351",1
"chr8",101149792,101151846,"unknown_circ_016718",1,"-",1,1,1,1,2,130,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","8__101149793__101151846",1
"chr2",160585519,160604624,"unknown_circ_008502",1,"+",1,1,1,1,82,44,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__160585520__160604624",1
"chr1",101379218,101387397,"unknown_circ_002100",2,"+",2,2,2,2,132,112,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","1__101379219__101387397",2
"chr6",15615604,15652342,"unknown_circ_024395",1,"-",0.5,1,1,0.5,4,26,"unknown",0.5,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","SUPPORT_INSIDE_SPLICE_JUNCTION","1","6__15615605__15652342",1
"chr16",88052033,88071617,"unknown_circ_002935",4,"+",3,4,4,3,36,12,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","16__88052034__88071617",4
"chrX",54019168,54022215,"unknown_circ_001548",1,"-",1,1,1,1,70,70,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","X__54019169__54022215",1
"chr5",6604250,6605521,"unknown_circ_008909",10,"-",10,10,9,10,62,118,"unknown",10,0,0,1,"GTAG","N/A","","N/A","0","5__6604251__6605521",10
"chr5",148889441,148892772,"unknown_circ_017738",2,"-",3,3,3,3,28,34,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","5__148889442__148892772",2
"chr4",26622234,26668027,"unknown_circ_021847",1,"+",1,1,1,1,2,114,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","4__26622235__26668027",1
"chr21",46496084,46601431,"unknown_circ_020744",1,"+",0.5,1,1,0.5,38,44,"unknown",0.5,0,0,1,"GTAG","N/A","HUGE","SUPPORT_INSIDE_SPLICE_JUNCTION","1","21__46496085__46601431",1
"chr13",76287317,76335174,"unknown_circ_000758",10,"+",11.3333333333,12,10,11.3333333333,102,102,"unknown",11.3333333333,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION,WARN_UNRESOLVED_LINSPLICE","1,1","13__76287318__76335174",10
"chr2",37246951,37247979,"unknown_circ_026924",1,"-",1,1,1,1,40,90,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__37246952__37247979",1
"chr12",121853961,121861320,"unknown_circ_020007",1,"+",1,1,1,1,72,62,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","12__121853962__121861320",1
"chr1",200617566,200637686,"unknown_circ_004632",1,"-",2,2,2,2,120,4,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","1__200617567__200637686",1
"chrX",130498722,130503026,"unknown_circ_012412",2,"-",2,2,2,2,120,70,"unknown",2,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","X__130498723__130503026",2
"chr2",128747179,128747242,"unknown_circ_013472",1,"+",1,1,1,1,128,60,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","2__128747180__128747242",1
"chr9",137582780,137622177,"unknown_circ_011924",1,"+",1,1,1,1,80,46,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","9__137582781__137622177",1
"chr22",29915996,29921935,"unknown_circ_024110",1,"-",1,1,1,1,16,120,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","22__29915997__29921935",1
"chr1",108678290,108700242,"unknown_circ_018380",1,"-",1,1,1,1,24,96,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__108678291__108700242",1
"chr20",34297145,34326939,"unknown_circ_012268",1,"-",1,1,1,1,2,12,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","20__34297146__34326939",1
"chr19",13205896,13206014,"unknown_circ_004791",1,"-",1,1,1,1,8,116,"unknown",1,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","19__13205897__13206014",1
"chr15",68434283,68457142,"unknown_circ_014173",2,"+",3,3,3,3,66,112,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","15__68434284__68457142",2
"chr2",63711737,63798760,"unknown_circ_011493",2,"-",1.5,2,2,1.5,88,52,"unknown",1.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","2__63711738__63798760",2
"chr3",121212324,121217517,"unknown_circ_007558",2,"-",2,2,2,2,26,124,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","3__121212325__121217517",2
"chr2",32108454,32145979,"unknown_circ_028743",1,"-",1,1,1,1,12,2,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__32108455__32145979",1
"chr19",12635609,12639510,"unknown_circ_003957",1,"-",1,1,1,1,24,44,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","19__12635610__12639510",1
"chr2",240926932,240961757,"unknown_circ_012645",1,"-",1,1,1,1,68,42,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","N/A","0","2__240926933__240961757",1
"chr17",45887513,45887548,"unknown_circ_001284",1,"-",1,1,1,1,168,4,"unknown",1,0,0,1,"GTAG","N/A","SHORT","N/A","0","17__45887514__45887548",1
"chr9",33948371,33948585,"unknown_circ_014278",1,"-",1,1,1,1,50,76,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","9__33948372__33948585",1
"chr9",80537076,80550805,"unknown_circ_013640",1,"-",1,1,1,1,36,38,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","9__80537077__80550805",1
"chr17",35604934,35609962,"unknown_circ_015979",1,"-",1,1,1,1,78,48,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__35604935__35609962",1
"chr17",79952696,79954722,"unknown_circ_005623",1,"+",1,1,1,1,84,20,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","17__79952697__79954722",1
"chr7",111127293,111201979,"unknown_circ_002107",24,"-",24,24,15,24,118,92,"unknown",24,0,0,1,"GTAG","N/A","","N/A","0","7__111127294__111201979",24
"chr7",128612479,128615989,"unknown_circ_009006",1,"-",1,1,1,1,116,12,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","7__128612480__128615989",1
"chr5",135483520,135499080,"unknown_circ_007404",1,"+",1,1,1,1,88,36,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","5__135483521__135499080",1
"chr10",121336358,121341521,"unknown_circ_022712",1,"-",1,1,1,1,60,66,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","10__121336359__121341521",1
"chr16",31733946,31734674,"unknown_circ_003615",1,"+",2,2,2,2,60,80,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","16__31733947__31734674",1
"chr5",65284462,65293056,"unknown_circ_011206",2,"+",2,2,2,2,60,56,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","5__65284463__65293056",2
"chr4",39226503,39233892,"unknown_circ_010714",1,"+",1,1,1,1,22,114,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","4__39226504__39233892",1
"chr7",73100965,73101425,"unknown_circ_002082",11,"+",12,12,12,12,132,128,"unknown",12,0,0,1,"GTAG","N/A","","N/A","0","7__73100966__73101425",11
"chr5",170319390,170323119,"unknown_circ_004810",7,"+",7,7,7,7,104,102,"unknown",7,0,0,1,"GTAG","N/A","","N/A","0","5__170319391__170323119",7
"chr4",151738275,151753128,"unknown_circ_011676",2,"-",2,2,1,2,92,44,"unknown",2,0,0,1,"GTAG","N/A","","N/A","0","4__151738276__151753128",2
"chr16",70598967,70601439,"unknown_circ_012074",5,"+",5,5,4,5,106,122,"unknown",5,0,0,1,"GTAG","N/A","","N/A","0","16__70598968__70601439",5
"chr12",54678679,54679000,"unknown_circ_005565",1,"+",2,2,2,2,12,18,"unknown",2,2,0,1,"GTAG","N/A","WARN_EXT_2MM+","N/A","0","12__54678680__54679000",1
"chr4",38091552,38104778,"unknown_circ_000323",11,"+",13,13,12,13,130,124,"unknown",13,0,0,1,"GTAG","N/A","","N/A","0","4__38091553__38104778",11
"chr11",47158866,47159280,"unknown_circ_011207",1,"+",1,1,1,1,104,32,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","11__47158867__47159280",1
"chr2",86669140,86684194,"unknown_circ_020650",1,"+",1,1,1,1,112,20,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","2__86669141__86684194",1
"chr9",125881886,125881980,"unknown_circ_024667",1,"-",1,1,1,1,18,96,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","N/A","0","9__125881887__125881980",1
"chr16",70301561,70316687,"unknown_circ_009973",3,"-",3,3,3,3,110,132,"unknown",3,0,0,1,"GTAG","N/A","","N/A","0","16__70301562__70316687",3
"chr3",149540304,149629870,"unknown_circ_007732",1,"+",1,1,1,1,32,86,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","3__149540305__149629870",1
"chr1",168205949,168212225,"unknown_circ_015936",1,"+",1,1,1,1,82,46,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","1__168205950__168212225",1
"chr9",97041039,97055351,"unknown_circ_006627",4,"+",4,4,4,4,112,134,"unknown",4,0,0,1,"GTAG","N/A","","N/A","0","9__97041040__97055351",4
"chr4",1695413,1705427,"unknown_circ_026120",1,"-",1,1,1,1,10,8,"unknown",1,0,0,1,"GTAG","N/A","WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS","1","4__1695414__1705427",1
"chr3",33437653,33467233,"unknown_circ_019936",1,"-",1,1,1,1,54,78,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","3__33437654__33467233",1
"chr5",148799738,148800146,"unknown_circ_002341",1,"+",1,1,1,1,10,126,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","5__148799739__148800146",1
