"","x"
"5013","21__45104434__45110321"
"5014","21__45153950__45163688"
"5015","21__45153950__45168961"
"5016","21__45165960__45168961"
"5017","21__45153950__45173600"
"5018","21__45215070__45220762"
"5019","21__45379515__45387996"
"5020","21__45379515__45391371"
"5021","21__45472161__45483666"
"5022","21__45494205__45503183"
"5023","21__45472161__45504144"
"5024","21__45513944__45518415"
"5025","21__45651163__45655445"
"5026","21__46363599__46393180"
"5027","21__47641768__47642652"
"5028","21__47697441__47700051"
"5029","21__47674690__47700489"
"5030","21__47734630__47735461"
"5031","21__47722399__47737182"
"5032","21__47722399__47738134"
"5033","21__47783395__47787054"
"5034","21__47969684__47980696"
"5035","21__47983771__47985800"
"5036","21__33825620__33830028"
"5037","21__33825620__33840156"
"5038","21__46957685__46957922"
"5039","21__16386665__16386787"
"5040","21__16386665__16415895"
"5041","21__40762624__40765206"
"5042","21__42609440__42629253"
"5043","21__40600426__40601362"
"5044","21__40648099__40667829"
"5045","21__40648099__40670508"
"5046","21__40648099__40685027"
"5047","21__11047481__11049621"
"5048","21__46595645__46600359"
"5049","21__46591525__46605006"
"5050","21__46600245__46605006"
"5051","21__46591525__46624651"
"5052","21__46604838__46624651"
"5053","21__35091102__35107509"
"5054","22__50956402__50961149"
"5055","22__47188417__47193517"
"5056","22__47287162__47308084"
"5057","22__47188417__47433094"
"5058","22__47393530__47433094"
"5059","22__17621949__17630635"
"5060","22__19044499__19077003"
"5061","22__19055613__19077003"
"5062","22__19076881__19077003"
"5063","22__46780440__46785396"
"5064","22__46782299__46787184"
"5065","22__46786289__46787713"
"5066","22__46782299__46792643"
"5067","22__46829290__46832186"
"5068","22__46790039__46835308"
"5069","22__45921423__45927204"
"5070","22__45939281__45943084"
"5071","22__45958792__45959242"
"5072","22__51214200__51220779"
"5073","22__45574119__45574781"
"5074","22__19471385__19486674"
"5075","22__19951089__19951282"
"5076","22__19964229__19969614"
"5077","22__20940015__20940113"
"5078","22__21376965__21377907"
"5079","22__18138428__18185152"
"5080","22__18165980__18185152"
"5081","22__18178907__18185152"
"5082","22__24509533__24530382"
"5083","22__24451336__24574596"
"5084","22__30731456__30731742"
"5085","22__30795632__30803592"
"5086","22__22024202__22026670"
"5087","22__22024202__22029404"
"5088","22__22026619__22029404"
"5089","22__22123484__22143097"
"5090","22__22127162__22162135"
"5091","22__22142546__22162135"
"5092","22__22153301__22162135"
"5093","22__22160139__22162135"
"5094","22__25005932__25010873"
"5095","22__26081137__26086250"
"5096","22__26081137__26091181"
"5097","22__26853825__26854543"
"5098","22__38083917__38084999"
"5099","22__38151557__38151666"
"5100","22__38208894__38209616"
"5101","22__38259279__38272018"
"5102","22__38273681__38282852"
"5103","22__42204879__42206004"
"5104","22__42204879__42206295"
"5105","22__42205883__42206295"
"5106","22__42204879__42209449"
"5107","22__32154532__32161046"
"5108","22__32229901__32234831"
"5109","22__32239081__32239798"
"5110","22__32272143__32275738"
"5111","22__29025540__29025818"
"5112","22__42339614__42342009"
"5113","22__38888061__38891051"
"5114","22__32874968__32875262"
"5115","22__32874968__32881196"
"5116","22__32875120__32881196"
"5117","22__32874968__32889268"
"5118","22__39112657__39113005"
"5119","22__42995704__42995799"
"5120","22__50810449__50832564"
"5121","22__50832322__50832564"
"5122","22__50885751__50885882"
"5123","22__50893445__50898837"
"5124","22__50904192__50904503"
"5125","22__50886662__50905877"
"5126","22__50886972__50905877"
"5127","22__50893445__50905877"
"5128","22__50897684__50905877"
"5129","22__50898701__50905877"
"5130","22__50899588__50905877"
"5131","22__50900376__50905877"
"5132","22__50901299__50905877"
"5133","22__50943658__50943763"
"5134","22__43272143__43272339"
"5135","22__43272143__43308163"
"5136","22__29913018__29913355"
"5137","22__35809868__35812397"
"5138","22__30150738__30150852"
"5139","22__36155935__36157515"
"5140","22__36161470__36174125"
"5141","22__36205827__36334945"
"5142","22__30209419__30210756"
"5143","22__30218324__30228331"
"5144","22__30366965__30375041"
"5145","22__30374431__30375041"
"5146","22__30374431__30387659"
"5147","22__30384469__30387659"
"5148","22__30384469__30404021"
"5149","22__30412517__30414061"
"5150","22__36680449__36681827"
"5151","22__36681167__36689527"
"5152","22__36712562__36714370"
"5153","22__36705327__36715680"
"5154","22__36714252__36717866"
"5155","22__36737415__36737571"
"5156","22__36737415__36745300"
"5157","22__36872780__36872903"
"5158","22__36908507__36915584"
"5159","22__36914810__36915584"
"5160","22__36914810__36919328"
"5161","22__40513059__40658177"
"5162","22__40804937__40805022"
"5163","22__45683053__45683332"
"5164","22__45719056__45719308"
"5165","22__41349559__41363888"
"5166","22__41521868__41543950"
"5167","22__41537052__41545179"
"5168","22__41521868__41548354"
"5169","22__41664101__41677086"
"5170","22__41723210__41734359"
"5171","22__41734317__41752480"
"5172","22__41903795__41911921"
"5173","22__46749664__46751485"
"5174","22__41974810__41980062"
"5175","22__42003266__42003335"
"5176","22__50656917__50657049"
"5177","22__38493039__38493185"
"5178","22__46096162__46098727"
"5179","22__46085592__46125470"
"5180","22__46088876__46125470"
"5181","22__46085592__46136418"
"5182","22__46125305__46136418"
"5183","22__33679188__33828251"
"5184","22__50631456__50636615"
"5185","22__28269726__28293880"
"5186","22__31661932__31664186"
"5187","22__29668205__29669853"
"5188","22__29669730__29674205"
"5189","22__29669730__29693939"
"5190","22__32097642__32100712"
"5191","22__29439287__29442871"
"5192","22__29490246__29521404"
"5193","22__31837760__31843554"
"5194","22__39001259__39035729"
"5195","22__33260902__33265112"
"5196","22__23615268__23655208"
"5197","22__46594239__46594488"
"5198","22__37480767__37480879"
"5199","22__50693626__50695622"
"5200","22__50695364__50695622"
"5201","22__50695364__50696730"
"5202","22__50695364__50699725"
"5203","22__44489808__44543802"
"5204","22__31976258__32007826"
"5205","22__36006931__36007153"
"5206","22__38641941__38644025"
"5207","22__42300867__42300978"
"5208","22__42458831__42463294"
"5209","22__38689261__38710174"
"5210","22__38694791__38710174"
"5211","22__40745836__40750331"
"5212","22__40749077__40750331"
"5213","22__40750252__40761060"
"5214","22__21083920__21087386"
"5215","22__43213148__43213270"
"5216","22__43236950__43243638"
"5217","22__18347665__18354789"
"5218","22__18382214__18383763"
"5219","22__24108021__24108462"
"5220","22__24108021__24109780"
"5221","3__50197008__50214294"
"5222","3__50145503__50145580"
"5223","3__50144200__50145737"
"5224","3__50145503__50145737"
"5225","3__50145503__50147121"
"5226","3__50150816__50151684"
"5227","3__50091768__50097179"
"5228","3__50102464__50103935"
"5229","3__169694734__169706147"
"5230","3__52446827__52448603"
"5231","3__43743707__43756550"
"5232","3__45527184__45565600"
"5233","3__45561711__45565600"
"5234","3__130649260__130660543"
"5235","3__52232688__52240767"
"5236","3__27478879__27490288"
"5237","3__27453133__27493989"
"5238","3__100013931__100018175"
"5239","3__47960209__47963368"
"5240","3__47963255__47963368"
"5241","3__138407717__138413749"
"5242","3__98530038__98530163"
"5243","3__98568305__98568442"
"5244","3__98600384__98600611"
"5245","3__179399666__179426745"
"5246","3__179408029__179426745"
"5247","3__179424722__179426745"
"5248","3__179472520__179474866"
"5249","3__179447977__179499611"
"5250","3__127774359__127775683"
"5251","3__127771678__127779504"
"5252","3__127778945__127779504"
"5253","3__127785797__127785994"
"5254","3__195605124__195615477"
"5255","3__122808015__122811289"
"5256","3__48726971__48728915"
"5257","3__8932073__8955404"
"5258","3__195785155__195787118"
"5259","3__195785155__195794528"
"5260","3__195776155__195795001"
"5261","3__195794903__195802231"
"5262","3__195800801__195802231"
"5263","3__195780289__195803993"
"5264","3__127323739__127327359"
"5265","3__127413818__127414033"
"5266","3__127429419__127441409"
"5267","3__171944661__171944737"
"5268","3__171944661__171969331"
"5269","3__171965323__171969331"
"5270","3__171944661__172028671"
"5271","3__171965323__172028671"
"5272","3__171969050__172028671"
"5273","3__172003716__172028671"
"5274","3__172016518__172028671"
"5275","3__172061876__172062048"
"5276","3__171969050__172070873"
"5277","3__172070593__172070873"
"5278","3__171830242__172098883"
"5279","3__196793575__196846401"
"5280","3__196812451__196846401"
"5281","3__196817783__196846401"
"5282","3__196831774__196846401"
"5283","3__196842798__196846401"
"5284","3__196888511__196921460"
"5285","3__197009550__197009716"
"5286","3__128516786__128526514"
"5287","3__128525215__128526514"
"5288","3__25662173__25665237"
"5289","3__182788787__182789145"
"5290","3__182804481__182810333"
"5291","3__119562102__119562200"
"5292","3__119562102__119624699"
"5293","3__119582266__119624699"
"5294","3__119585437__119624699"
"5295","3__119624602__119721086"
"5296","3__124515235__124592378"
"5297","3__149563798__149563927"
"5298","3__149563798__149589941"
"5299","3__149570303__149589941"
"5300","3__149563798__149613347"
"5301","3__149563798__149629870"
"5302","3__149589816__149629870"
"5303","3__149563798__149639014"
"5304","3__149589816__149639014"
"5305","3__149613260__149639014"
"5306","3__168838844__168838997"
"5307","3__51991470__51995049"
"5308","3__133475675__133487008"
"5309","3__133475675__133489416"
"5310","3__133478019__133494461"
"5311","3__37162983__37163182"
"5312","3__37162983__37190529"
"5313","3__42597422__42599188"
"5314","3__38408299__38414227"
"5315","3__38401830__38415993"
"5316","3__38401830__38417723"
"5317","3__38401830__38438650"
"5318","3__184922204__184953250"
"5319","3__119219542__119222868"
"5320","3__119219542__119232566"
"5321","3__119222379__119232566"
"5322","3__120351994__120357428"
"5323","3__120357302__120357428"
"5324","3__120357302__120360540"
"5325","3__120365114__120366758"
"5326","3__120357302__120369712"
"5327","3__9792629__9796569"
"5328","3__135974698__136019953"
"5329","3__137928659__137942575"
"5330","3__137928659__137947852"
"5331","3__142048276__142137451"
"5332","3__167422630__167438061"
"5333","3__48623765__48623911"
"5334","3__48602542__48624541"
"5335","3__48623507__48624541"
"5336","3__48626760__48631129"
"5337","3__48827977__48845117"
"5338","3__49321420__49332031"
"5339","3__49331840__49332031"
"5340","3__49362135__49362196"
"5341","3__49362135__49363278"
"5342","3__49363152__49365249"
"5343","3__195006525__195006586"
"5344","3__195101738__195112876"
"5345","3__50289532__50290616"
"5346","3__180685839__180688146"
"5347","3__107245174__107245245"
"5348","3__107429299__107451870"
"5349","3__107508634__107520128"
"5350","3__81627076__81640315"
"5351","3__81691932__81699072"
"5352","3__111828390__111828460"
"5353","3__125745178__125745322"
"5354","3__125731458__125752521"
"5355","3__113507560__113508687"
"5356","3__127396011__127396406"
"5357","3__47361143__47374807"
"5358","3__47465423__47467659"
"5359","3__47466975__47470160"
"5360","3__47470003__47470160"
"5361","3__47466975__47476627"
"5362","3__47456062__47484581"
"5363","3__47468647__47484581"
"5364","3__47468937__47484581"
"5365","3__47476498__47484581"
"5366","3__50679684__50681963"
"5367","3__50677797__50684634"
"5368","3__38519632__38520009"
"5369","3__51968488__51970365"
"5370","3__183361268__183369064"
"5371","3__52360156__52383436"
"5372","3__52391914__52412796"
"5373","3__42662921__42684088"
"5374","3__184070081__184075054"
"5375","3__71026979__71102924"
"5376","3__71064700__71102924"
"5377","3__71096093__71102924"
"5378","3__184043639__184049597"
"5379","3__52777368__52786352"
"5380","3__136117591__136141886"
"5381","3__136183723__136221621"
"5382","3__136287607__136349823"
"5383","3__186974452__186978660"
"5384","3__15300338__15345738"
"5385","3__17333387__17448018"
"5386","3__15253611__15262488"
"5387","3__14485132__14489324"
"5388","3__14508024__14523349"
"5389","3__47882367__47884745"
"5390","3__47888763__47890839"
"5391","3__12626346__12626480"
"5392","3__12421203__12422990"
"5393","3__13378287__13379417"
"5394","3__13371960__13413532"
"5395","3__13393379__13413532"
"5396","3__13384675__13427907"
"5397","3__127980971__128077216"
"5398","3__194134488__194150910"
"5399","3__10276143__10280723"
"5400","3__5249778__5249948"
"5401","3__58062773__58080681"
"5402","3__58080563__58083704"
"5403","3__58084438__58095426"
"5404","3__58094906__58112489"
"5405","3__58104599__58112489"
"5406","3__58111308__58112489"
"5407","3__58118535__58124256"
"5408","3__58118535__58127656"
"5409","3__58118535__58132720"
"5410","3__58118535__58134579"
"5411","3__58135577__58135729"
"5412","3__58118535__58135954"
"5413","3__58131648__58135954"
"5414","3__185636153__185636226"
"5415","3__185638892__185639914"
"5416","3__137885923__137889034"
"5417","3__122552164__122579049"
"5418","3__4452549__4461830"
"5419","3__4418014__4494733"
"5420","3__4490950__4494733"
"5421","3__10070309__10078023"
"5422","3__10077971__10081529"
"5423","3__15471420__15478082"
"5424","3__31710134__31712475"
"5425","3__31710134__31744000"
"5426","3__39432932__39433111"
"5427","3__37512498__37523098"
"5428","3__12976948__12983365"
"5429","3__66312475__66313803"
"5430","3__66396788__66421026"
"5431","3__66465344__66467690"
"5432","3__66467553__66512933"
"5433","3__45677642__45707209"
"5434","3__111632166__111667922"
"5435","3__111664115__111667922"
"5436","3__111632166__111686671"
"5437","3__188202380__188327632"
"5438","3__188326949__188327632"
"5439","3__188059451__188590551"
"5440","3__51454241__51456330"
"5441","3__51459758__51475913"
"5442","3__51474986__51497243"
"5443","3__51474986__51500892"
"5444","3__51474986__51505021"
"5445","3__51474986__51517852"
"5446","3__183857868__183858518"
"5447","3__186333474__186334316"
"5448","3__186337646__186337729"
"5449","3__4669447__4687412"
"5450","3__4685820__4715071"
"5451","3__4714820__4715071"
"5452","3__4741497__4777038"
"5453","3__4774772__4777038"
"5454","3__4709061__4810448"
"5455","3__4715886__4817126"
"5456","3__65479187__65479306"
"5457","3__33434804__33467233"
"5458","3__33441681__33467233"
"5459","3__12531283__12545283"
"5460","3__12538017__12545283"
"5461","3__12558110__12560696"
"5462","3__17051166__17056403"
"5463","3__141231005__141259451"
"5464","3__184557486__184646321"
"5465","3__184618709__184646321"
"5466","3__184631307__184711851"
"5467","3__186504291__186505053"
"5468","3__186504916__186505671"
"5469","3__126445921__126452065"
"5470","3__43607145__43616356"
"5471","3__183882055__183882176"
"5472","3__183882584__183882994"
"5473","3__183882584__183882719"
"5474","3__183882901__183884053"
"5475","3__183901270__183901879"
"5476","3__195974238__195975194"
"5477","3__197259283__197259393"
"5478","3__52831121__52831946"
"5479","3__52829619__52833107"
"5480","3__52832982__52838025"
"5481","3__52833388__52838025"
"5482","3__52830497__52838750"
"5483","3__52833388__52838750"
"5484","3__52836683__52838750"
"5485","3__52838742__52840154"
"5486","3__52838742__52840422"
"5487","3__52838742__52841121"
"5488","3__52838742__52841932"
"5489","3__53338207__53353500"
"5490","3__108295118__108304059"
"5491","3__30686239__30715738"
