"","x"
"6829","21__40590078__40590586"
"6830","21__40600426__40601362"
"6831","21__40648099__40667829"
"6832","21__40648099__40670508"
"6833","21__40648099__40685027"
"6834","21__11047481__11049621"
"6835","21__46595645__46600359"
"6836","21__46591525__46605006"
"6837","21__46600245__46605006"
"6838","21__46548317__46624651"
"6839","21__46591525__46624651"
"6840","21__46604838__46624651"
"6841","21__30329654__30330861"
"6842","21__35091102__35094956"
"6843","21__35091102__35107509"
"6844","21__34660409__34660566"
"6845","22__50956402__50961149"
"6846","22__47188417__47193517"
"6847","22__47274549__47290742"
"6848","22__47287162__47290742"
"6849","22__47287162__47308084"
"6850","22__47370186__47393605"
"6851","22__47188417__47433094"
"6852","22__47393530__47433094"
"6853","22__17621949__17630635"
"6854","22__19044499__19077003"
"6855","22__19055613__19077003"
"6856","22__19076881__19077003"
"6857","22__46668232__46674558"
"6858","22__46780440__46785396"
"6859","22__46782299__46787184"
"6860","22__46786289__46787713"
"6861","22__46782299__46792643"
"6862","22__46829290__46832186"
"6863","22__46762283__46835308"
"6864","22__46790039__46835308"
"6865","22__45921423__45927204"
"6866","22__45939281__45943084"
"6867","22__45958792__45959242"
"6868","22__51214200__51220779"
"6869","22__45574119__45574781"
"6870","22__19471385__19486674"
"6871","22__19951089__19951282"
"6872","22__19964229__19969614"
"6873","22__20102284__20102602"
"6874","22__20800730__20825802"
"6875","22__20940015__20940113"
"6876","22__21350252__21350401"
"6877","22__21376965__21377907"
"6878","22__18138428__18185152"
"6879","22__18165980__18185152"
"6880","22__18178907__18185152"
"6881","22__24509533__24530382"
"6882","22__24451336__24574596"
"6883","22__30731456__30731742"
"6884","22__30795632__30803592"
"6885","22__22024202__22026670"
"6886","22__22024202__22029404"
"6887","22__22026619__22029404"
"6888","22__22123484__22143097"
"6889","22__22127162__22162135"
"6890","22__22142546__22162135"
"6891","22__22153301__22162135"
"6892","22__22160139__22162135"
"6893","22__25005932__25010873"
"6894","22__25771780__25771975"
"6895","22__26081137__26086250"
"6896","22__26081137__26091181"
"6897","22__38019334__38019640"
"6898","22__26853825__26854543"
"6899","22__38083917__38084999"
"6900","22__38150884__38151666"
"6901","22__38151557__38151666"
"6902","22__38208894__38209616"
"6903","22__38259279__38272018"
"6904","22__38270377__38274178"
"6905","22__38273681__38282852"
"6906","22__38313714__38329119"
"6907","22__42204879__42204997"
"6908","22__42204879__42206004"
"6909","22__42204879__42206295"
"6910","22__42205883__42206295"
"6911","22__42204879__42209449"
"6912","22__42204879__42209826"
"6913","22__32154532__32161046"
"6914","22__32229901__32234831"
"6915","22__32239081__32239798"
"6916","22__32272143__32275738"
"6917","22__28385866__29025818"
"6918","22__29025540__29025818"
"6919","22__42339614__42342009"
"6920","22__38888061__38890136"
"6921","22__38888061__38891051"
"6922","22__38888061__38891942"
"6923","22__38894445__38897285"
"6924","22__42565853__42575708"
"6925","22__32874968__32875262"
"6926","22__32874968__32881196"
"6927","22__32875120__32881196"
"6928","22__32874968__32889268"
"6929","22__39104850__39113005"
"6930","22__39112657__39113005"
"6931","22__42995704__42995799"
"6932","22__50810449__50832564"
"6933","22__50832322__50832564"
"6934","22__50885751__50885882"
"6935","22__50893445__50898837"
"6936","22__50904192__50904503"
"6937","22__50886662__50905877"
"6938","22__50886972__50905877"
"6939","22__50893445__50905877"
"6940","22__50893653__50905877"
"6941","22__50897684__50905877"
"6942","22__50898701__50905877"
"6943","22__50899588__50905877"
"6944","22__50900376__50905877"
"6945","22__50901299__50905877"
"6946","22__39137012__39146325"
"6947","22__50943658__50943763"
"6948","22__43272143__43272339"
"6949","22__43272143__43308163"
"6950","22__29913018__29913355"
"6951","22__35809868__35812397"
"6952","22__39709639__39711560"
"6953","22__30134319__30138469"
"6954","22__30150738__30150852"
"6955","22__36155935__36157515"
"6956","22__36161470__36174125"
"6957","22__36205827__36334945"
"6958","22__39811011__39824188"
"6959","22__30209419__30210756"
"6960","22__30211995__30228331"
"6961","22__30218324__30228331"
"6962","22__30366965__30375041"
"6963","22__30374431__30375041"
"6964","22__30374431__30387659"
"6965","22__30384469__30387659"
"6966","22__30384469__30404021"
"6967","22__30412517__30414061"
"6968","22__36680449__36681827"
"6969","22__36681167__36689527"
"6970","22__36691551__36697711"
"6971","22__36712562__36714370"
"6972","22__36705327__36715680"
"6973","22__36714252__36717866"
"6974","22__36737415__36737571"
"6975","22__36737415__36745300"
"6976","22__36872780__36872903"
"6977","22__36908507__36915584"
"6978","22__36914810__36915584"
"6979","22__36914810__36919328"
"6980","22__40513059__40658177"
"6981","22__40708509__40711511"
"6982","22__40804937__40805022"
"6983","22__45683053__45683332"
"6984","22__45719056__45719308"
"6985","22__45705909__45723944"
"6986","22__45726484__45728591"
"6987","22__41349559__41363888"
"6988","22__41521868__41543950"
"6989","22__41525894__41545179"
"6990","22__41537052__41545179"
"6991","22__41521868__41548354"
"6992","22__41660668__41677086"
"6993","22__41664101__41677086"
"6994","22__41670604__41677086"
"6995","22__41721568__41721922"
"6996","22__41723210__41734359"
"6997","22__41726027__41752480"
"6998","22__41734317__41752480"
"6999","22__41903795__41911921"
"7000","22__46749664__46751485"
"7001","22__41974810__41980062"
"7002","22__42003266__42003335"
"7003","22__47085889__47097607"
"7004","22__50656917__50657049"
"7005","22__38493039__38493185"
"7006","22__46096162__46098727"
"7007","22__46085592__46125470"
"7008","22__46088876__46125470"
"7009","22__46125305__46125470"
"7010","22__46085592__46136418"
"7011","22__46096162__46136418"
"7012","22__46125305__46136418"
"7013","22__31335608__31354680"
"7014","22__33679188__33828251"
"7015","22__33777905__34000544"
"7016","22__34157358__34157545"
"7017","22__34157358__34252790"
"7018","22__24224646__24226060"
"7019","22__50631456__50636615"
"7020","22__28269726__28293880"
"7021","22__28269726__28310335"
"7022","22__28290543__28310335"
"7023","22__31654277__31656063"
"7024","22__31661932__31664186"
"7025","22__29668205__29669853"
"7026","22__29669730__29674205"
"7027","22__29668369__29683123"
"7028","22__29682912__29683123"
"7029","22__29669730__29693939"
"7030","22__32097642__32100712"
"7031","22__29439287__29440878"
"7032","22__29439287__29442871"
"7033","22__29490246__29521404"
"7034","22__29115383__29130715"
"7035","22__31837760__31843554"
"7036","22__39001259__39035729"
"7037","22__33260902__33265112"
"7038","22__30032740__30038274"
"7039","22__23615268__23615961"
"7040","22__23615268__23655208"
"7041","22__46594239__46594488"
"7042","22__37480767__37480879"
"7043","22__50693626__50695622"
"7044","22__50695364__50695622"
"7045","22__50695364__50696730"
"7046","22__50695364__50699725"
"7047","22__44489808__44543802"
"7048","22__31998198__31998771"
"7049","22__31976258__32007826"
"7050","22__36006931__36007153"
"7051","22__38641941__38644025"
"7052","22__42300867__42300978"
"7053","22__42458831__42463294"
"7054","22__38689261__38710174"
"7055","22__38694791__38710174"
"7056","22__38695900__38710174"
"7057","22__40745836__40750331"
"7058","22__40749077__40750331"
"7059","22__40750252__40761060"
"7060","22__21063584__21063667"
"7061","22__21083920__21087386"
"7062","22__43213148__43213270"
"7063","22__43236950__43243638"
"7064","22__18347665__18354789"
"7065","22__18378050__18379127"
"7066","22__18382214__18383763"
"7067","22__24108021__24108462"
"7068","22__24108021__24109780"
"7069","3__50197008__50214294"
"7070","3__50142510__50143142"
"7071","3__50145503__50145580"
"7072","3__50144200__50145737"
"7073","3__50145503__50145737"
"7074","3__50144200__50147121"
"7075","3__50145503__50147121"
"7076","3__50150816__50151684"
"7077","3__50091768__50097179"
"7078","3__50102464__50103935"
"7079","3__169694734__169706147"
"7080","3__48638785__48646735"
"7081","3__52446827__52448603"
"7082","3__43743707__43756550"
"7083","3__45527184__45565600"
"7084","3__45561711__45565600"
"7085","3__53854501__53855803"
"7086","3__130649260__130660543"
"7087","3__52232688__52240767"
"7088","3__27478879__27490288"
"7089","3__27453133__27493989"
"7090","3__100002451__100009545"
"7091","3__100002451__100018175"
"7092","3__100013931__100018175"
"7093","3__47960209__47963368"
"7094","3__47963255__47963368"
"7095","3__121200419__121204031"
"7096","3__138407717__138413749"
"7097","3__98530038__98530163"
"7098","3__98568305__98568442"
"7099","3__98600384__98600611"
"7100","3__179399666__179426745"
"7101","3__179408029__179426745"
"7102","3__179424722__179426745"
"7103","3__179437728__179472642"
"7104","3__179472520__179474866"
"7105","3__179447977__179499611"
"7106","3__127774359__127775683"
"7107","3__127771678__127779504"
"7108","3__127778945__127779504"
"7109","3__127785797__127785994"
"7110","3__195605124__195615477"
"7111","3__122808015__122811289"
"7112","3__122829791__122843190"
"7113","3__48726971__48728915"
"7114","3__8932073__8955404"
"7115","3__148759953__148789444"
"7116","3__195785155__195787118"
"7117","3__195780289__195789516"
"7118","3__195785155__195794528"
"7119","3__195776155__195795001"
"7120","3__195794903__195802231"
"7121","3__195800801__195802231"
"7122","3__195780289__195803993"
"7123","3__127323739__127327359"
"7124","3__185414400__185416135"
"7125","3__127413818__127414033"
"7126","3__127429419__127441409"
"7127","3__171830242__171830380"
"7128","3__171830242__171851336"
"7129","3__171851261__171851336"
"7130","3__171830242__171944737"
"7131","3__171944661__171944737"
"7132","3__171944661__171969331"
"7133","3__171965323__171969331"
"7134","3__171944661__172016577"
"7135","3__171944661__172028671"
"7136","3__171965323__172028671"
"7137","3__171969050__172028671"
"7138","3__172003716__172028671"
"7139","3__172013153__172028671"
"7140","3__172016518__172028671"
"7141","3__172061876__172062048"
"7142","3__171851261__172070873"
"7143","3__171969050__172070873"
"7144","3__172070593__172070873"
"7145","3__171830242__172098883"
"7146","3__171392290__171395484"
"7147","3__196793575__196846401"
"7148","3__196812451__196846401"
"7149","3__196817783__196846401"
"7150","3__196831774__196846401"
"7151","3__196842798__196846401"
"7152","3__196842798__196876667"
"7153","3__196876614__196888609"
"7154","3__196876614__196921460"
"7155","3__196888511__196921460"
"7156","3__197009550__197009716"
"7157","3__128516786__128526514"
"7158","3__128525215__128526514"
"7159","3__25662173__25665237"
"7160","3__182788787__182789145"
"7161","3__182804481__182810333"
"7162","3__119562102__119562200"
"7163","3__119562102__119624699"
"7164","3__119582266__119624699"
"7165","3__119585437__119624699"
"7166","3__119624602__119721086"
"7167","3__124515235__124592378"
"7168","3__149563798__149563927"
"7169","3__149563798__149570383"
"7170","3__149563798__149589941"
"7171","3__149570303__149589941"
"7172","3__149563798__149613347"
"7173","3__149563798__149619949"
"7174","3__149563798__149629870"
"7175","3__149570303__149629870"
"7176","3__149589816__149629870"
"7177","3__149563798__149639014"
"7178","3__149589816__149639014"
"7179","3__149613260__149639014"
"7180","3__149563798__149677923"
"7181","3__168838844__168838997"
"7182","3__168825714__168845848"
"7183","3__51991470__51995049"
"7184","3__133475675__133487008"
"7185","3__133475675__133489416"
"7186","3__133478019__133494461"
"7187","3__37162983__37163182"
"7188","3__37162983__37190529"
"7189","3__42597422__42599188"
"7190","3__38408299__38414227"
"7191","3__38401830__38415993"
"7192","3__38401830__38417723"
"7193","3__38401830__38438650"
"7194","3__184922204__184953250"
"7195","3__53910647__53911778"
"7196","3__119219542__119222868"
"7197","3__119222379__119222868"
"7198","3__119219542__119232566"
"7199","3__119222379__119232566"
"7200","3__119219542__119236162"
"7201","3__120351994__120357428"
"7202","3__120357302__120357428"
"7203","3__120357302__120360540"
"7204","3__120365114__120366758"
"7205","3__120357302__120369712"
"7206","3__9792629__9793633"
"7207","3__9792629__9796569"
"7208","3__135979321__135980907"
"7209","3__135974698__136016914"
"7210","3__135974698__136019953"
"7211","3__137928659__137942575"
"7212","3__137928659__137947852"
"7213","3__137947760__137953956"
"7214","3__138289160__138291774"
"7215","3__142048276__142137451"
"7216","3__142048276__142140385"
"7217","3__142144064__142145683"
"7218","3__167422630__167438061"
"7219","3__48623765__48623911"
"7220","3__48602542__48624541"
"7221","3__48623507__48624541"
"7222","3__48623765__48626428"
"7223","3__48626760__48631129"
"7224","3__48789609__48820525"
"7225","3__48827977__48845117"
"7226","3__49321420__49332031"
"7227","3__49329943__49332031"
"7228","3__49331840__49332031"
"7229","3__49362135__49362196"
"7230","3__49362135__49363278"
"7231","3__49363152__49365249"
"7232","3__195006525__195006586"
"7233","3__195101738__195112876"
"7234","3__172486797__172491812"
"7235","3__50289532__50290616"
"7236","3__100432487__100455560"
"7237","3__100451352__100455560"
"7238","3__180685839__180688146"
"7239","3__107245174__107245245"
"7240","3__107429299__107435696"
"7241","3__107429299__107451870"
"7242","3__107508634__107520128"
"7243","3__81627076__81640315"
"7244","3__81691932__81699072"
"7245","3__111828390__111828460"
"7246","3__125745178__125745322"
"7247","3__125731458__125752521"
"7248","3__113507560__113508687"
"7249","3__127396011__127396406"
"7250","3__47361143__47374807"
"7251","3__47465423__47467659"
"7252","3__47466975__47470160"
"7253","3__47468937__47470160"
"7254","3__47470003__47470160"
"7255","3__47466975__47476627"
"7256","3__47456062__47484581"
"7257","3__47468647__47484581"
"7258","3__47468937__47484581"
"7259","3__47470003__47484581"
"7260","3__47476498__47484581"
"7261","3__50677797__50679763"
"7262","3__50679684__50681963"
"7263","3__50677797__50684634"
"7264","3__38518778__38520009"
"7265","3__38519632__38520009"
"7266","3__51968488__51970365"
"7267","3__183361268__183369064"
"7268","3__183361268__183390272"
"7269","3__52360156__52383436"
"7270","3__52391914__52412796"
"7271","3__42662921__42684088"
"7272","3__184070081__184075054"
"7273","3__71026979__71102924"
"7274","3__71064700__71102924"
"7275","3__71090479__71102924"
"7276","3__71096093__71102924"
"7277","3__184035109__184043739"
"7278","3__184037477__184044417"
"7279","3__184040609__184044771"
"7280","3__184043639__184049597"
"7281","3__52777368__52786352"
"7282","3__136117591__136141886"
"7283","3__136183723__136221621"
"7284","3__136287607__136349823"
"7285","3__196612022__196613565"
"7286","3__122942406__122978436"
"7287","3__10015312__10016172"
"7288","3__186974452__186978660"
"7289","3__15300338__15345738"
"7290","3__17333387__17448018"
"7291","3__15253611__15262488"
"7292","3__14485132__14489324"
"7293","3__14508024__14523349"
"7294","3__47870514__47884745"
"7295","3__47882367__47884745"
"7296","3__47888763__47890839"
"7297","3__12626346__12626480"
"7298","3__12645635__12647798"
"7299","3__12421203__12422990"
"7300","3__12353879__12434251"
"7301","3__13360730__13360825"
"7302","3__13378287__13379417"
